0	0
0.003708	0.03
0.00706	0.065
0.01048	0.10208
0.013948	0.2
0.017436	0.29856
0.020928	0.3968
0.024508	0.3872
0.028088	0.38848
0.031676	0.38528
0.035256	0.4848
0.038852	0.38592
0.042432	0.4832
0.046036	0.4816
0.049628	0.3872
0.05322	0.57728
0.056812	0.48192
0.060424	0.57664
0.06402	0.48192
0.067636	0.57568
0.071244	0.57568
0.074868	0.57408
0.078472	0.67264
0.082096	0.57568
0.085716	0.57536
0.089376	0.66016
0.093052	0.6608
0.09672	0.6608
0.100396	0.6608
0.104068	0.6608
0.107764	0.65728
0.111436	0.7536
0.115124	0.65952
0.118816	0.7504
0.122496	0.7552
0.126168	0.65856
0.12986	0.752
0.13354	0.7552
0.13724	0.75136
0.140928	0.7488
0.14462	0.84576
0.148316	0.7488
0.152008	0.75264
0.155712	0.75104
0.159392	0.7536
0.163084	0.84064
0.16678	0.75104
0.170476	0.7504
0.174164	0.84512
0.177876	0.7504
0.18156	0.8432
0.185272	0.7488
0.188964	0.84512
0.192668	0.84224
0.196372	0.84064
0.20008	0.7488
0.203776	0.84512
0.207472	0.84672
0.211172	0.84256
0.214884	0.93088
0.218572	0.752
0.22228	0.93504
0.225984	0.8432
0.229684	0.84224
0.233396	0.84128
0.2371	0.84128
0.240808	0.84128
0.244512	0.84224
0.248232	0.84256
0.25194	0.83936
0.255648	0.84128
0.259352	0.93408
0.263072	0.84032
0.266784	0.84032
0.270496	0.93408
0.274208	0.83872
0.277928	0.83968
0.28164	0.84224
0.28534	0.84256
0.289056	0.83776
0.292772	0.83968
0.296472	0.84512
0.300188	0.83776
0.3039	0.84064
0.307604	0.8432
0.311312	0.7472
0.31502	0.8432
0.318736	0.83776
0.32244	0.84224
0.326136	0.75136
0.329844	0.84032
0.333552	0.84224
0.337256	0.84064
0.340968	0.84128
0.344676	0.75136
0.348368	0.84128
0.352072	0.7504
